job_name,order_id,folder,status,held,deleted,cyclic,startTime,endTime,orderDate,description,application,estimatedStartTime,estimatedEndTime
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,4dia8,EBI_ETL_DLT,Ended OK,0,0,0,6/25/2022 11:41,6/25/2022 13:21,220625,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,45x9u,EBI_ETL_DLT,Wait Condition,0,0,0,,,220617,Dimension refresh on Daily cube,GRC Reporting Tool,6/18/2022 0:22,6/18/2022 0:58
EBI_ETL_DLT_FDM_ORD_HASH_FULL_EMC_MN,4l7h5,EBI_ETL_DLT,Ended OK,0,0,0,7/3/2022 5:28,7/3/2022 5:51,220703,EMC Order Hash Dell(Async),GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SOAF_DELL_AMER,4egkz,EBI_ETL_DLT,Ended OK,0,0,0,6/26/2022 7:11,6/26/2022 7:15,220626,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,46vs6,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,4qufv,EBI_ETL_DLT,Ended OK,0,0,0,7/9/2022 18:16,7/9/2022 18:58,220709,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,4cjmd,EBI_ETL_DLT,Wait Condition,0,0,0,,,220624,Dimension refresh on Daily cube,GRC Reporting Tool,6/25/2022 19:06,6/25/2022 19:42
EBI_ETL_DLT_FDM_CUBE_DLY_DIM,44z6i,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_EMC_MN,47tqp,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,EMC Order Hash Dell(Async),GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_AGGR_DLY_ORD_APJ,49ovl,EBI_ETL_DLT,Ended OK,0,0,0,6/21/2022 15:24,6/21/2022 16:12,220621,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM,48r41,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_AGGR_DLY_ORD_EMEA,4hds6,EBI_ETL_DLT,Wait Condition,0,0,0,,,220629,,GRC Reporting Tool,6/30/2022 2:32,6/30/2022 3:21
EBI_ETL_DLT_FDM_CUBE_DLY_DIM,4p0nk,EBI_ETL_DLT,Ended OK,0,0,0,7/7/2022 19:51,7/7/2022 20:32,220707,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,4py8f,EBI_ETL_DLT,Ended OK,0,0,0,7/8/2022 9:37,7/8/2022 11:58,220708,,GRC Reporting Tool,7/8/2022 9:37,7/8/2022 11:58
EBI_ETL_DLT_FDM_CUBE_DLY_DIM,4m56l,EBI_ETL_DLT,Ended OK,0,0,0,7/4/2022 18:06,7/4/2022 18:49,220704,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,4jafs,EBI_ETL_DLT,Wait Condition,0,0,0,,,220701,Dimension refresh on Daily cube,GRC Reporting Tool,7/2/2022 19:05,7/2/2022 19:42
EBI_ETL_DLT_FDM_CUBE_AGGR_DLY_ORD_EMEA,4n4an,EBI_ETL_DLT,Wait Condition,0,0,0,,,220705,,GRC Reporting Tool,7/5/2022 23:59,7/6/2022 0:47
EBI_ETL_DLT_FDM_CUBE_AGGR_DLY_ORD_EMEA,4an0j,EBI_ETL_DLT,Ended OK,0,0,0,6/22/2022 22:04,6/22/2022 22:56,220622,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SOAF_DELL_AMER,4rx0a,EBI_ETL_DLT,Wait Condition,0,0,0,,,220710,,GRC Reporting Tool,7/10/2022 7:38,7/10/2022 7:45
EBI_ETL_DLT_FDM_ORD_HASH_FULL_DELL_APJ,4o2k9,EBI_ETL_DLT,Ended OK,0,0,0,7/6/2022 13:44,7/6/2022 13:56,220706,Full refresh During APJ window,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM,4icci,EBI_ETL_DLT,Ended OK,0,0,0,6/30/2022 17:34,6/30/2022 18:18,220630,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_AGGR_DLY_ORD_EMEA,4gcf4,EBI_ETL_DLT,Executing,0,0,0,6/28/2022 22:41,,220628,,GRC Reporting Tool,6/28/2022 22:41,6/28/2022 23:29
EBI_ETL_DLT_FDM_CUBE_AGGR_DLY_ORD_EMEA,4blgc,EBI_ETL_DLT,Executing,0,0,0,6/23/2022 22:11,,220623,,GRC Reporting Tool,6/23/2022 22:11,6/23/2022 22:59
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,4k95g,EBI_ETL_DLT,Ended OK,0,0,0,7/2/2022 7:12,7/2/2022 9:02,220702,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,4febf,EBI_ETL_DLT,Ended OK,0,0,0,6/27/2022 20:49,6/27/2022 21:29,220627,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,4dial,EBI_ETL_DLT,Wait Condition,0,0,0,,,220625,,GRC Reporting Tool,6/26/2022 4:55,6/26/2022 7:31
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,45x7j,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SOAF_EMC_MN,4l7h3,EBI_ETL_DLT,Ended OK,1,0,0,7/3/2022 5:13,7/3/2022 5:21,220703,SOAF Load,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SOAF_EMC_MN,4egkt,EBI_ETL_DLT,Ended OK,0,0,0,6/26/2022 6:44,6/26/2022 6:50,220626,SOAF Load,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,46vpk,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,4qud9,EBI_ETL_DLT,Ended OK,0,0,0,7/9/2022 12:57,7/9/2022 15:04,220709,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,4cjk2,EBI_ETL_DLT,Ended OK,0,0,0,6/24/2022 7:46,6/24/2022 10:15,220624,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,44z8v,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SOAF_EMC_MN,47tqn,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,SOAF Load,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_AGGR_DLY_ORD_EMEA,49ovm,EBI_ETL_DLT,Executing,0,0,0,6/21/2022 22:53,,220621,,GRC Reporting Tool,6/21/2022 22:53,6/21/2022 23:41
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,48r5r,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,4hds7,EBI_ETL_DLT,Ended Not OK,0,0,0,6/29/2022 21:47,6/29/2022 21:54,220629,Dimension refresh on Daily cube,GRC Reporting Tool,6/30/2022 3:21,6/30/2022 3:57
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,4p0pw,EBI_ETL_DLT,Ended OK,0,0,0,7/7/2022 20:32,7/7/2022 21:11,220707,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,4py8r,EBI_ETL_DLT,Wait Condition,0,0,0,,,220708,,GRC Reporting Tool,7/9/2022 19:47,7/9/2022 22:25
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,4m58b,EBI_ETL_DLT,Ended OK,0,0,0,7/4/2022 18:49,7/4/2022 19:26,220704,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,4jadh,EBI_ETL_DLT,Ended OK,0,0,0,7/1/2022 6:32,7/1/2022 9:03,220701,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM,4n48d,EBI_ETL_DLT,Ended OK,0,0,0,7/5/2022 18:05,7/5/2022 18:50,220705,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM,4amy7,EBI_ETL_DLT,Ended OK,0,0,0,6/22/2022 17:30,6/22/2022 18:18,220622,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SOAF_EMC_MN,4rx04,EBI_ETL_DLT,Wait Condition,0,0,0,,,220710,SOAF Load,GRC Reporting Tool,7/10/2022 6:39,7/10/2022 6:47
EBI_ETL_DLT_FDM_CUBE_AGGR_DLY_ORD_AMER,4o2mu,EBI_ETL_DLT,Ended OK,0,0,0,7/6/2022 7:07,7/6/2022 8:03,220706,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,4iceu,EBI_ETL_DLT,Ended OK,0,0,0,6/30/2022 20:33,6/30/2022 21:11,220630,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM,4gccu,EBI_ETL_DLT,Ended OK,0,0,0,6/28/2022 17:30,6/28/2022 18:17,220628,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM,4ble1,EBI_ETL_DLT,Ended OK,0,0,0,6/23/2022 18:42,6/23/2022 19:25,220623,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_EMC_MD,4k95q,EBI_ETL_DLT,Wait Condition,0,0,0,,,220702,,GRC Reporting Tool,7/3/2022 2:46,7/3/2022 2:53
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_APJ,4fe9o,EBI_ETL_DLT,Ended OK,0,0,0,6/27/2022 15:44,6/27/2022 18:09,220627,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_QTE_INC_AMER,4dicf,EBI_ETL_DLT,Ended OK,0,0,0,6/25/2022 9:23,6/25/2022 9:48,220625,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,45x7v,EBI_ETL_DLT,Wait Condition,0,0,0,,,220617,,GRC Reporting Tool,6/18/2022 0:58,6/18/2022 3:39
EBI_ETL_DLT_FDM_SO_HDR_EMC_MN,4l7h6,EBI_ETL_DLT,Ended OK,1,0,0,7/3/2022 5:40,7/3/2022 6:21,220703,SO HEADER,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SO_HDR_EMC_MN,4egkw,EBI_ETL_DLT,Ended OK,0,0,0,6/26/2022 6:59,6/26/2022 7:29,220626,SO HEADER,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,46vpx,EBI_ETL_DLT,Wait Condition,0,0,0,,,220618,,GRC Reporting Tool,6/18/2022 23:47,6/19/2022 2:28
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,4qudm,EBI_ETL_DLT,Executing,0,0,0,7/9/2022 23:29,,220709,,GRC Reporting Tool,7/9/2022 23:29,7/10/2022 2:09
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,4cjke,EBI_ETL_DLT,Wait Condition,0,0,0,,,220624,,GRC Reporting Tool,6/25/2022 19:42,6/25/2022 22:18
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,44z6h,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SO_HDR_EMC_MN,47tqq,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,SO HEADER,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM,49otc,EBI_ETL_DLT,Ended OK,0,0,0,6/21/2022 19:12,6/21/2022 20:21,220621,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_APJ,48r40,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,4hdpt,EBI_ETL_DLT,Ended OK,0,0,0,6/29/2022 11:41,6/29/2022 14:02,220629,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,4p0nj,EBI_ETL_DLT,Ended OK,0,0,0,7/7/2022 7:33,7/7/2022 9:52,220707,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_QTE_INC_AMER,4pyae,EBI_ETL_DLT,Wait Resource,0,0,0,,,220708,,GRC Reporting Tool,7/9/2022 0:23,7/9/2022 0:48
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_APJ,4m56k,EBI_ETL_DLT,Ended OK,0,0,0,7/4/2022 15:37,7/4/2022 18:06,220704,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,4jadt,EBI_ETL_DLT,Wait Condition,0,0,0,,,220701,,GRC Reporting Tool,7/2/2022 19:42,7/2/2022 22:21
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,4n4ao,EBI_ETL_DLT,Ended OK,0,0,0,7/5/2022 20:45,7/5/2022 21:18,220705,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,4an0k,EBI_ETL_DLT,Ended OK,0,0,0,6/22/2022 20:13,6/22/2022 20:49,220622,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SO_HDR_EMC_MN,4rx07,EBI_ETL_DLT,Wait Condition,0,0,0,,,220710,SO HEADER,GRC Reporting Tool,7/10/2022 7:06,7/10/2022 7:41
EBI_ETL_DLT_FDM_CUBE_AGGR_DLY_ORD_APJ,4o2mv,EBI_ETL_DLT,Ended OK,0,0,0,7/6/2022 15:14,7/6/2022 16:25,220706,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,4icch,EBI_ETL_DLT,Ended OK,0,0,0,6/30/2022 6:41,6/30/2022 9:05,220630,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,4gcf5,EBI_ETL_DLT,Ended OK,0,0,0,6/28/2022 20:13,6/28/2022 20:51,220628,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,4blgd,EBI_ETL_DLT,Ended OK,0,0,0,6/23/2022 22:24,6/23/2022 22:24,220623,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,4k95t,EBI_ETL_DLT,Wait Condition,0,0,0,,,220702,,GRC Reporting Tool,7/3/2022 6:10,7/3/2022 8:52
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,4fea1,EBI_ETL_DLT,Executing,0,0,0,6/27/2022 22:20,,220627,,GRC Reporting Tool,6/27/2022 22:20,6/28/2022 0:57
EBI_ETL_DLT_FDM_ORD_HASH_FULL_EMC_MD,4diai,EBI_ETL_DLT,Executing,0,0,0,6/25/2022 21:57,,220625,,GRC Reporting Tool,6/25/2022 21:57,6/25/2022 22:05
EBI_ETL_DLT_FDM_CUBE_DLY_QTE_INC_AMER,45x9i,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,,GRC Reporting Tool,,
SEBIETLPCORE_GBLSLSPKG_INC_CUST_RESTMNT_EXCPTN_APJ,4lwyt,EBIETLPCORE,Ended OK,0,0,0,7/3/2022 8:00,7/3/2022 8:01,220703,SLS_PKG_INC.CUST_RESTMNT_EXCPTN_STG table load,EBIETLPCORE,,
SEBIETLPCORE_GBLSLSPKG_INC_CUST_RESTMNT_EXCPTN_APJ,4f5uu,EBIETLPCORE,Ended OK,0,0,0,6/26/2022 8:00,6/26/2022 8:01,220626,SLS_PKG_INC.CUST_RESTMNT_EXCPTN_STG table load,EBIETLPCORE,,
EBI_ETL_DLT_FDM_CUBE_DLY_QTE_INC_AMER,46vrr,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_QTE_INC_AMER,4qufg,EBI_ETL_DLT,Ended OK,0,0,0,7/9/2022 14:50,7/9/2022 15:16,220709,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_QTE_INC_AMER,4cjm1,EBI_ETL_DLT,Ended OK,0,0,0,6/24/2022 5:22,6/24/2022 5:46,220624,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_APJ,44z6a,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220616,,GRC Reporting Tool,,
SEBIETLPCORE_GBLSLSPKG_INC_CUST_RESTMNT_EXCPTN_APJ,48k2p,EBIETLPCORE,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,SLS_PKG_INC.CUST_RESTMNT_EXCPTN_STG table load,EBIETLPCORE,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM_AFFI,49ovn,EBI_ETL_DLT,Ended OK,0,0,0,6/21/2022 22:14,6/21/2022 22:53,220621,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,48r4d,EBI_ETL_DLT,Executing,0,0,0,2.02E+13,,220620,,GRC Reporting Tool,6/20/2022 22:08,6/21/2022 0:45
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_APJ,4hdpm,EBI_ETL_DLT,Ended OK,0,0,0,6/29/2022 19:08,6/29/2022 21:47,220629,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_APJ,4p0nc,EBI_ETL_DLT,Ended OK,0,0,0,7/7/2022 16:40,7/7/2022 19:51,220707,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_DELL_APJ,4py86,EBI_ETL_DLT,Ended OK,0,0,0,7/8/2022 15:24,7/8/2022 15:43,220708,Full refresh During APJ window,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,4m56x,EBI_ETL_DLT,Executing,0,0,0,7/4/2022 23:02,,220704,,GRC Reporting Tool,7/4/2022 23:02,7/5/2022 1:43
EBI_ETL_DLT_FDM_CUBE_DLY_QTE_INC_AMER,4jafg,EBI_ETL_DLT,Ended OK,0,0,0,7/1/2022 4:06,7/1/2022 4:34,220701,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,4n48c,EBI_ETL_DLT,Ended OK,0,0,0,7/5/2022 14:53,7/5/2022 14:53,220705,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,4amy6,EBI_ETL_DLT,Ended OK,0,0,0,6/22/2022 6:57,6/22/2022 9:21,220622,,GRC Reporting Tool,,
SEBIETLPCORE_GBLSLSPKG_INC_CUST_RESTMNT_EXCPTN_APJ,4snc5,EBIETLPCORE,Wait Condition,0,0,0,,,220710,SLS_PKG_INC.CUST_RESTMNT_EXCPTN_STG table load,EBIETLPCORE,7/10/2022 8:00,7/10/2022 8:01
EBI_ETL_DLT_FDM_CUBE_AGGR_DLY_ORD_EMEA,4o2mw,EBI_ETL_DLT,Executing,0,0,0,7/6/2022 22:50,,220706,,GRC Reporting Tool,7/6/2022 22:50,7/6/2022 23:39
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_APJ,4icca,EBI_ETL_DLT,Ended OK,0,0,0,6/30/2022 14:44,6/30/2022 17:34,220630,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,4gcct,EBI_ETL_DLT,Ended OK,0,0,0,6/28/2022 22:30,6/28/2022 22:30,220628,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,4ble0,EBI_ETL_DLT,Ended OK,0,0,0,6/23/2022 6:22,6/23/2022 8:34,220623,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_QTE_INC_AMER,4k97n,EBI_ETL_DLT,Ended OK,0,0,0,7/2/2022 5:15,7/2/2022 5:40,220702,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SOAF_DELL_APJ,4fe9k,EBI_ETL_DLT,Ended OK,0,0,0,6/27/2022 12:51,6/27/2022 13:02,220627,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_EMC_MN,4di9z,EBI_ETL_DLT,Ended OK,0,0,0,6/25/2022 9:05,6/25/2022 9:23,220625,EMC Order Hash Dell(Async),GRC Reporting Tool,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_EMC_MD,45x7s,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,,GRC Reporting Tool,,
SEBIETLPPARTY_SRT_REGN_BI_BUY_POWER,4lvpc,EBIETLPPARTY,Ended OK,0,0,0,7/3/2022 1:00,7/3/2022 1:04,220703,loads the regional BI Buy Power values,EBIETLPPARTY,,
SEBIETLPPARTY_SRT_REGN_BI_BUY_POWER,4f4is,EBIETLPPARTY,Ended OK,0,0,0,6/26/2022 1:00,6/26/2022 1:03,220626,loads the regional BI Buy Power values,EBIETLPPARTY,,
EBI_ETL_DLT_FDM_SOAF_DELL_AMER,46vph,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_EMC_MD,4qudj,EBI_ETL_DLT,Ended OK,0,0,0,7/9/2022 22:20,7/9/2022 22:24,220709,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SOAF_DELL_AMER,4cjjy,EBI_ETL_DLT,Ended OK,0,0,0,6/24/2022 6:01,6/24/2022 6:13,220624,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,44z6u,EBI_ETL_DLT,Wait Condition,0,0,0,,,220616,,GRC Reporting Tool,6/17/2022 0:05,6/17/2022 2:46
SEBIETLPPARTY_SRT_REGN_BI_BUY_POWER,48iyz,EBIETLPPARTY,Ended OK,0,0,0,2.02E+13,2.02E+13,220619,loads the regional BI Buy Power values,EBIETLPPARTY,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_AMER,49otb,EBI_ETL_DLT,Ended OK,0,0,0,6/21/2022 10:56,6/21/2022 13:01,220621,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SOIF_DELL_APJ,48r3v,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220620,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,4hdq6,EBI_ETL_DLT,Wait Condition,0,0,0,,,220629,,GRC Reporting Tool,6/30/2022 3:57,6/30/2022 6:33
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,4p0nw,EBI_ETL_DLT,Wait Condition,0,0,0,,,220707,,GRC Reporting Tool,7/8/2022 0:51,7/8/2022 3:29
EBI_ETL_DLT_FDM_ORD_HASH_FULL_EMC_MD,4py8o,EBI_ETL_DLT,Ended OK,0,0,0,7/8/2022 21:54,7/8/2022 21:59,220708,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_EMC_MD,4m56u,EBI_ETL_DLT,Ended OK,0,0,0,7/4/2022 20:14,7/4/2022 20:21,220704,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_DELL_APJ,4jad8,EBI_ETL_DLT,Ended OK,0,0,0,7/1/2022 15:09,7/1/2022 15:28,220701,Full refresh During APJ window,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_APJ,4n485,EBI_ETL_DLT,Ended OK,0,0,0,7/5/2022 15:30,7/5/2022 18:05,220705,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_APJ,4amxz,EBI_ETL_DLT,Ended OK,0,0,0,6/22/2022 14:33,6/22/2022 17:20,220622,,GRC Reporting Tool,,
SEBIETLPPARTY_SRT_REGN_BI_BUY_POWER,4sn1d,EBIETLPPARTY,Ended OK,0,0,0,7/10/2022 1:00,7/10/2022 1:03,220710,loads the regional BI Buy Power values,EBIETLPPARTY,,
EBI_ETL_DLT_FDM_CUBE_DLY_DIM,4o2kk,EBI_ETL_DLT,Ended OK,0,0,0,7/6/2022 19:07,7/6/2022 19:48,220706,Dimension refresh on Daily cube,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_EMEA,4iccu,EBI_ETL_DLT,Executing,0,0,0,6/30/2022 22:35,,220630,,GRC Reporting Tool,6/30/2022 22:35,7/1/2022 1:13
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_APJ,4gccm,EBI_ETL_DLT,Wait Condition,1,0,0,,,220628,,GRC Reporting Tool,6/29/2022 2:56,6/29/2022 5:39
EBI_ETL_DLT_FDM_CUBE_DLY_ORD_APJ,4bldt,EBI_ETL_DLT,Ended OK,0,0,0,6/23/2022 15:51,6/23/2022 18:42,220623,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_EMC_MN,4k957,EBI_ETL_DLT,Ended OK,0,0,0,7/2/2022 4:06,7/2/2022 4:19,220702,EMC Order Hash Dell(Async),GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SOAF_DELL_EMEA,4fe9v,EBI_ETL_DLT,Ended OK,0,0,0,6/27/2022 20:04,6/27/2022 20:08,220627,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_ORD_HASH_INC_DELL_EMEA,4diah,EBI_ETL_DLT,Ended OK,0,0,0,6/25/2022 21:43,6/25/2022 21:57,220625,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_EMC_MN,45x74,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220617,EMC Order Hash Dell(Async),GRC Reporting Tool,,
EBI_ETL_DLT_FDM_SOAF_DELL_EMEA,46vpr,EBI_ETL_DLT,Ended OK,0,0,0,2.02E+13,2.02E+13,220618,,GRC Reporting Tool,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_EMC_MN,4qud0,EBI_ETL_DLT,Ended OK,0,0,0,7/9/2022 14:44,7/9/2022 14:52,220709,EMC Order Hash Dell(Async),GRC Reporting Tool,,
EBI_ETL_DLT_FDM_ORD_HASH_FULL_DELL_APJ,4cjjt,EBI_ETL_DLT,Ended OK,0,0,0,6/24/2022 14:56,6/24/2022 15:21,220624,Full refresh During APJ window,GRC Reporting Tool,,
